user,game,hrs,purchase,play
35177894,Batman Arkham Origins,92.0,1,1
99613502,Order of War,38.0,1,1
35047392,Team Fortress 2,0.2,1,1
222180483,Trove,0.3,1,1
43684632,Star Trek Online,78.0,1,1
64787956,Rising Storm/Red Orchestra 2 Multiplayer,0.0,1,0
54568397,Total War SHOGUN 2 - Fall of the Samurai,0.0,1,0
252099721,Dota 2,307.0,1,1
197014942,Dota 2,0.5,1,1
108183518,Dota 2,251.0,1,1
65754991,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
212149210,Unturned,0.0,1,0
156565178,Sleeping Dogs Definitive Edition,4.4,1,1
59825286,Critter Crunch,0.2,1,1
242199141,Loadout,0.0,1,0
96696864,Half-Life 2 Lost Coast,0.0,1,0
184032170,Enclave,0.0,1,0
34582304,Half-Life 2 Episode Two,16.0,1,1
31669242,Universe Sandbox,0.7,1,1
194266152,Free to Play,0.0,1,0
71510748,Multiwinia,0.0,1,0
58345543,Audition Online,0.0,1,0
117601858,Rogue Legacy,41.0,1,1
15701750,Half-Life 2 Episode One,0.0,1,0
60296891,Borderlands The Pre-Sequel,2.4,1,1
104727643,Total War SHOGUN 2 - Fall of the Samurai,0.0,1,0
104727643,Defiance,3.4,1,1
188641919,Dota 2,1.3,1,1
248882404,Serious Sam 2,0.0,1,0
78341587,Rochard,0.0,1,0
26729643,Magicka,5.6,1,1
21061921,Galactic Civilizations II Ultimate Edition,0.0,1,0
50744279,Cities XL - Limited Edition,0.9,1,1
138941587,Nux,2.1,1,1
81160212,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
33865373,Monster Bash,0.2,1,1
43700700,Half-Life 2,2.6,1,1
65958466,Dragon Age Origins - Ultimate Edition,125.0,1,1
86738567,Garry's Mod,9.6,1,1
69954842,Killing Floor,1.3,1,1
170460109,Vindictus,50.0,1,1
138941587,Cakewalk Loop Manager,0.0,1,0
205058166,Don't Starve Together Beta,0.0,1,0
119909634,Team Fortress 2,0.6,1,1
134322141,Five Nights at Freddy's 3,0.0,1,0
50700418,Warhammer End Times - Vermintide,1.0,1,1
198850929,Navy Field 2  Conqueror of the Ocean,0.0,1,0
58289184,The Witcher Enhanced Edition,71.0,1,1
64973908,Crazy Taxi,0.6,1,1
126269125,Fallout New Vegas,25.0,1,1
23672423,Ricochet,0.0,1,0
209006754,The Ultimate DOOM,3.1,1,1
58345543,Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Recon),0.0,1,0
144412676,Emily is Away,3.0,1,1
48984158,Trine 2,0.0,1,0
2382003,Counter-Strike,0.0,1,0
53091150,BioShock,0.0,1,0
203968405,School of Dragons How to Train Your Dragon,0.6,1,1
159800136,Warframe,30.0,1,1
19616379,The Ship,0.0,1,0
166639984,Haunted Memories,0.0,1,0
35192186,Day of Defeat,0.0,1,0
174226719,Fallen Earth,0.6,1,1
52907921,Counter-Strike Global Offensive,314.0,1,1
45411694,Valkyria Chronicles,49.0,1,1
51557405,Frozen Synapse,1.9,1,1
33013552,AI War Fleet Command,0.0,1,0
83671083,Toribash,0.2,1,1
163140792,Grand Theft Auto IV,222.0,1,1
9823354,Sins of a Solar Empire Rebellion,22.0,1,1
20772968,DUNGEONS - The Dark Lord (Steam Special Edition),0.0,1,0
53091150,Hitman Absolution,5.7,1,1
2259650,VVVVVV,2.9,1,1
58905429,State of Decay - Breakdown,0.0,1,0
72989129,World of Guns Gun Disassembly,0.0,1,0
58905429,Left 4 Dead 2,0.0,1,0
9128105,Helicopter Simulator 2014 Search and Rescue,1.9,1,1
30440303,Space Farmers,0.0,1,0
49228258,Strife Veteran Edition,0.0,1,0
106956838,140,0.0,1,0
96588736,DayZ,0.6,1,1
123974970,ORION Prelude,0.0,1,0
204401529,FX Football - The Manager for Every Football Fan,0.6,1,1
191979928,Car Mechanic Simulator 2014,3.0,1,1
114324869,Dizzel,0.0,1,0
157341587,Dishonored,3.5,1,1
138941587,DogFighter,0.0,1,0
12660489,Ultra Street Fighter IV,0.5,1,1
86469479,Earth 2150 Trilogy,0.0,1,0
7440594,Rock of Ages,0.0,1,0
227863185,The Forgotten Ones,0.0,1,0
64611580,RaceRoom Racing Experience ,0.0,1,0
62705916,Dawn of Discovery - Venice,0.0,1,0
195105284,Cosmophony,3.5,1,1
74347105,Call of Duty Ghosts - Multiplayer,141.0,1,1
248216340,GunZ 2 The Second Duel,0.0,1,0
44314169,Zombie Panic Source,0.6,1,1
82263745,Mortal Kombat Kollection,0.2,1,1
302916505,Fishing Planet,1.5,1,1
88579585,Mafia II,0.0,1,0
169902951,Stronghold Kingdoms,0.8,1,1
17299575,Half-Life 2 Lost Coast,0.0,1,0
21061921,Secrets of Rtikon,0.0,1,0
205285563,Half-Life 2 Episode Two,0.0,1,0
27901693,Half-Life 2 Lost Coast,0.7,1,1
19586574,From Dust,16.9,1,1
159994178,Dirty Bomb,5.4,1,1
167167647,Dizzel,0.0,1,0
132300630,Plague Inc Evolved,9.5,1,1
131348564,Terrorhedron,1.8,1,1
155919035,Universe Sandbox ,1.9,1,1
237704278,No More Room in Hell,0.0,1,0
255748761,METAL GEAR SOLID V THE PHANTOM PAIN,37.0,1,1
184524944,Reversion - The Escape,0.0,1,0
159371621,Crash Time II,0.5,1,1
117194705,Heroes & Generals,0.0,1,0
153431729,Dota 2,7.5,1,1
128207897,The 39 Steps,0.0,1,0
284934852,Modular Combat,0.0,1,0
38049880,Axiom Verge,1.2,1,1
57433226,Max Payne,0.0,1,0
40080833,Football Manager 2014,928.0,1,1
61676491,F.E.A.R. 2 Project Origin,0.0,1,0
86912006,Path of Exile,137.0,1,1
101725007,PAYDAY 2,11.3,1,1
115632831,Overlord Raising Hell,0.0,1,0
94269421,Serena,0.9,1,1
32126281,Call of Duty Modern Warfare 2,18.9,1,1
130950166,Dota 2,0.1,1,1
17567828,Arma 3,436.0,1,1
154230723,Five Nights at Freddy's,0.2,1,1
66755246,Fallen Earth,0.0,1,0
106796307,Crysis 2 Maximum Edition,0.0,1,0
227811695,Star Conflict,0.0,1,0
8585433,DRAGON BALL XENOVERSE,15.2,1,1
137334839,Archeblade,1.7,1,1
238169854,Counter-Strike Global Offensive,396.0,1,1
115487966,RIFT,160.0,1,1
70915652,PC Gamer,0.2,1,1
129364343,No More Room in Hell,0.2,1,1
20772968,Aliens vs. Predator,0.0,1,0
25096601,Dota 2,128.0,1,1
48449055,Left 4 Dead 2,11.5,1,1
81258000,AdVenture Capitalist,0.0,1,0
100719181,Half-Life Deathmatch Source,0.0,1,0
144580725,Counter-Strike Source,0.0,1,0
259420989,Warframe,1.7,1,1
57770056,Divinity Original Sin,0.0,1,0
73835640,Cthulhu Saves the World ,4.7,1,1
36404933,SpellForce 2 - Faith in Destiny,0.0,1,0
140825164,HAWKEN,3.5,1,1
107743243,The Mighty Quest For Epic Loot,0.0,1,0
293881991,Dota 2,13.3,1,1
117531196,Portal,2.7,1,1
127628725,Bloodline Champions,0.0,1,0
57770056,Hitman Sniper Challenge,0.8,1,1
35039277,Garry's Mod,2.4,1,1
38317154,Counter-Strike Source,292.0,1,1
161816812,Grand Theft Auto IV,0.1,1,1
234108053,Deathmatch Classic,0.0,1,0
69856757,Dead Island Epidemic,2.1,1,1
168053527,Borderlands 2,47.0,1,1
210112807,Sid Meier's Starships,0.7,1,1
36404933,Mirror's Edge,0.8,1,1
21539893,Tom Clancy's Ghost Recon Phantoms - EU Support Starter Pack,0.0,1,0
9759887,Half-Life Blue Shift,0.0,1,0
207869089,No More Room in Hell,14.2,1,1
33013552,Hector Ep 1,0.0,1,0
58431944,Rise of Venice,5.6,1,1
30440303,Alan Wake,7.8,1,1
199693353,Serious Sam 3 BFE,1.1,1,1
90033155,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
82418411,Quake Live,0.4,1,1
254094961,Unturned,8.5,1,1
40212239,Sid Meier's Civilization Beyond Earth,33.0,1,1
113124720,Counter-Strike Condition Zero,0.2,1,1
36404933,Thief Gold,0.0,1,0
36557643,Democracy 2,0.4,1,1
39941720,Portal 2,9.5,1,1
86733992,The Secret World,12.9,1,1
16645459,Bionic Commando Rearmed,0.0,1,0
58435428,Call of Duty Advanced Warfare,0.0,1,0
106147454,Warface,1.2,1,1
28064589,iBomber Defense,0.0,1,0
14126086,Batman Arkham City GOTY,0.3,1,1
146145063,Dishonored,38.0,1,1
285386664,War Thunder,0.0,1,0
126425648,War Thunder,11.1,1,1
86469479,Future Wars,0.0,1,0
33013552,Sid Meier's Civilization V Brave New World,0.0,1,0
264626784,7 Days to Die,1.0,1,1
290332490,Dota 2,1.0,1,1
60549077,Secret of the Magic Crystal,0.0,1,0
975449,Shadow Warrior,0.5,1,1
27403206,Medal of Honor(TM) Single Player,0.0,1,0
105384518,Critical Mass,0.0,1,0
60210313,The Secret of Monkey Island Special Edition,7.4,1,1
14465359,Shatter,0.2,1,1
91859894,Borderlands DLC Mad Moxxi's Underdome Riot,0.0,1,0
64369759,Borderlands 2,9.4,1,1
119239620,Arma 3,35.0,1,1
35009482,Call of Duty Black Ops II - Zombies,10.6,1,1
28472068,Half-Life 2,4.3,1,1
251164636,Sid Meier's Civilization V,32.0,1,1
155673786,Jamestown,0.0,1,0
107984181,Left 4 Dead 2,14.6,1,1
11403772,F.E.A.R. 3,5.4,1,1
156071982,Robocraft,2.4,1,1
187692242,Tactical Intervention,0.0,1,0
53875128,Next Car Game Wreckfest,5.5,1,1
63157803,Sniper Ghost Warrior,0.6,1,1
199693353,Blood One Unit Whole Blood,0.8,1,1
204795948,Reversion - The Escape,0.0,1,0
62990992,Chip,4.7,1,1
58345543,Star Trek Online,0.0,1,0
63615483,PlanetSide 2,0.0,1,0
47384202,My Bones,0.0,1,0
206655674,The Expendabros,9.7,1,1
64023574,Planetary Annihilation,0.3,1,1
126796140,Garry's Mod,4.1,1,1
30246419,Torchlight II,0.0,1,0
155919035,Half-Life 2 Episode Two,0.0,1,0
39361297,Warhammer End Times - Vermintide Sigmar's Blessing,0.0,1,0
201600354,Heroes & Generals,0.0,1,0
68672269,Dota 2,1015.0,1,1
231191282,No More Room in Hell,0.0,1,0
107452765,Braid,0.0,1,0
14126086,Fallout 3 - Game of the Year Edition,83.0,1,1
113546110,Half-Life Source,0.0,1,0
50744279,Empire Total War,12.1,1,1
96588736,Sid Meier's Civilization V,10.1,1,1
62990992,Burnout Paradise The Ultimate Box,13.8,1,1
94936385,Multiwinia,0.0,1,0
64787956,LISA,0.0,1,0
122798021,Counter-Strike,0.0,1,0
14671378,Counter-Strike Global Offensive,260.0,1,1
133997970,Don't Starve Together Beta,3.8,1,1
91303257,Just Cause 2 Multiplayer Mod,1.0,1,1
116494569,Sniper Elite V2,0.7,1,1
262217260,FreeStyle2 Street Basketball,0.0,1,0
284729488,Aftermath,0.0,1,0
188949150,PAC-MAN Championship Edition DX+,2.0,1,1
154230723,Risk of Rain,0.9,1,1
152959594,Dota 2,10.4,1,1
33865373,Mr. Robot,0.0,1,0
76892907,Sins of a Solar Empire Rebellion - Stellar Phenomena DLC,0.0,1,0
87694960,Cult of the Wind,0.0,1,0
149920224,AirMech,13.9,1,1
121133260,sZone-Online,0.2,1,1
136135322,The Stanley Parable,3.4,1,1
92914917,Borderlands DLC The Secret Armory of General Knoxx,0.0,1,0
93341815,Half-Life 2 Lost Coast,0.0,1,0
14465359,Ashes of the Singularity,0.0,1,0
11161178,The Witcher 3 Wild Hunt,2.8,1,1
67694595,Cities Skylines,14.5,1,1
110095045,Modular Combat,0.1,1,1
103563010,Rome Total War - Alexander,0.0,1,0
176771895,World of Guns Gun Disassembly,0.0,1,0
11403772,Out of the Park Baseball 14,0.0,1,0
181716896,Tom Clancy's Ghost Recon Phantoms - NA,0.0,1,0
23225650,Life Is Strange,0.9,1,1
16154372,Dungeon Siege 2,0.0,1,0
26762388,Bionic Commando Rearmed,0.1,1,1
154230933,The Bridge,4.5,1,1
218317467,Blood Omen 2 Legacy of Kain,0.0,1,0
11200326,Half-Life 2,0.0,1,0
51822361,The Elder Scrolls V Skyrim,277.0,1,1
177924431,Dota 2,3.9,1,1
186932671,Unturned,2.9,1,1
101339059,Total War ROME II - Emperor Edition,1499.0,1,1
62990992,The Elder Scrolls IV Oblivion ,0.0,1,0
28425181,Half-Life Deathmatch Source,0.0,1,0
94110492,Crusader Kings II Military Orders Unit Pack,0.0,1,0
138941587,Face Noir,3.1,1,1
12610800,Metro 2033,2.2,1,1
246439849,Firefall,0.0,1,0
66357156,Team Fortress 2,7.6,1,1
111362598,Transformice,0.0,1,0
199745733,Dota 2,1.0,1,1
132180557,RollerCoaster Tycoon 2 Triple Thrill Pack,0.6,1,1
113752996,Dying Light,29.0,1,1
80511960,Run and Fire,0.0,1,0
27279261,Torchlight II,5.6,1,1
92612763,Watch_Dogs,10.2,1,1
49228258,Half-Life Blue Shift,0.8,1,1
84513749,Sid Meier's Civilization Beyond Earth,13.5,1,1
5217749,Counter-Strike,10.8,1,1
171067153,Magic 2014 ,0.3,1,1
127072755,Verdun,0.4,1,1
11161178,Total War SHOGUN 2 - Fall of the Samurai,0.0,1,0
35864169,Team Fortress Classic,0.0,1,0
88035166,Kerbal Space Program,0.2,1,1
51557405,Company of Heroes,13.9,1,1
12610800,Age of Wonders Shadow Magic,0.0,1,0
124443679,Tactical Intervention,0.0,1,0
58931437,FTL Faster Than Light,0.0,1,0
99264709,Starbound - Soundtrack,0.0,1,0
111754806,Game Dev Tycoon,4.2,1,1
243428923,Yet Another Zombie Defense,0.0,1,0
30912860,Lost Planet Extreme Condition,1.0,1,1
188681523,Depth,5.0,1,1
178423779,Dead Space,0.6,1,1
281857216,Heroes & Generals,0.0,1,0
207869089,FreeStyle2 Street Basketball,6.7,1,1
75232211,Star Wars Knights of the Old Republic,33.0,1,1
212544433,Dota 2,19.1,1,1
297022016,Dota 2,0.5,1,1
132300630,Arma 2,19.0,1,1
178003047,Team Fortress 2,1.4,1,1
48798067,Recettear An Item Shop's Tale,6.4,1,1
235587689,Spiral Knights,0.0,1,0
64787956,The Elder Scrolls III Morrowind,0.5,1,1
38731746,EVGA PrecisionX 16,83.0,1,1
242523654,PAYDAY 2,5.4,1,1
144071257,Deponia,0.0,1,0
101690993,RefleX,0.0,1,0
26729643,Sid Meier's Civilization Beyond Earth,22.0,1,1
158136791,RIFT,0.0,1,0
127072755,Star Wars - Battlefront II,2.7,1,1
127850470,Magic Duels,70.0,1,1
86055705,Toribash,1.9,1,1
36404933,Sid Meier's Civilization IV Colonization,0.0,2,0
132927208,Unturned,0.0,1,0
164561444,Sid Meier's Railroads!,0.0,1,0
80650761,Garry's Mod,0.2,1,1
75368808,Mount & Blade Warband - Viking Conquest Reforged Edition,0.0,1,0
62990992,Oil Rush,0.0,1,0
154230933,Tomb Raider Chronicles,0.0,1,0
36557643,Machinarium,5.1,1,1
12610800,Arma 3,325.0,1,1
100096071,Marvel Heroes 2015,2.8,1,1
143877335,Fractured Space,0.0,1,0
255010251,Brawlhalla,0.0,1,0
82287546,Hitman 2 Silent Assassin,0.5,1,1
80128229,FEZ,0.4,1,1
106980036,Sid Meier's Civilization V Brave New World,0.0,1,0
122798021,Magicka Wizard Wars,1.5,1,1
138941587,Enclave,3.2,1,1
181385269,Tactical Intervention,0.0,1,0
12144171,Torchlight II,27.0,1,1
131610144,Far Cry 3,21.0,1,1
124003951,Echoes+,0.0,1,0
48984158,Counter-Strike Global Offensive,4.2,1,1
76892907,Tropico 4,0.1,1,1
91859894,Toribash,7.9,1,1
109598076,GunZ 2 The Second Duel,7.2,1,1
116912767,Killing Floor 2,51.0,1,1
41746000,Serious Sam HD The Second Encounter,2.1,1,1
24204083,Battlefield Bad Company 2,133.0,1,1
132748085,Red Crucible Firestorm,3.0,1,1
171067153,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
51699341,Dead Island,1.2,1,1
181344998,Half-Life 2 Episode Two,0.0,1,0
173857208,Dota 2,0.6,1,1
148322156,Everlasting Summer,0.1,1,1
98312003,BioShock,2.1,1,1
49312497,Insurgency Modern Infantry Combat,0.2,1,1
66464409,DayZ,1.1,1,1
57103808,Mare Nostrum,0.7,1,1
169054646,8BitMMO,0.4,1,1
170068207,Rush Bros,1.4,1,1
59925638,F.E.A.R. 2 Project Origin,10.9,1,1
178233300,Red Crucible Firestorm,0.0,1,0
30440303,Command and Conquer Red Alert 3 - Uprising,0.1,1,1
32021037,Half-Life Deathmatch Source,0.0,1,0
105445346,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
76933274,Alien Swarm,1.0,1,1
31669242,Operation Flashpoint Dragon Rising,0.0,1,0
116912767,BioShock Infinite Burial at Sea - Episode 2,0.0,1,0
152585209,Dead Rising 3 DLC3,0.0,1,0
39834113,Moonbase Alpha,0.0,1,0
62990992,VVVVVV,0.0,1,0
53091150,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
72842694,DRAGON BALL XENOVERSE,7.7,1,1
303129589,Star Wars Republic Commando,0.0,1,0
23225650,The Elder Scrolls V Skyrim - Dawnguard,0.0,1,0
81743539,Left 4 Dead,0.0,1,0
95531306,Thief - Opportunist,0.0,1,0
165073598,Grand Theft Auto IV,0.4,1,1
184003742,Metro 2033,0.0,1,0
53875128,Company of Heroes (New Steam Version),0.0,1,0
94019469,ARK Survival Evolved,491.0,1,1
65350586,Joe Danger 2 The Movie,0.4,1,1
118541865,Magicka Wizard Wars,0.0,1,0
64787956,Tomb Raider The Last Revelation,0.0,1,0
43360645,SONIC THE HEDGEHOG 4 Episode I,0.3,1,1
102270213,Warframe,4.5,1,1
125875677,RACE 07 - Formula RaceRoom Add-On,0.0,1,0
29852387,Pox Nora,0.3,1,1
59825286,F.E.A.R. Perseus Mandate,0.0,1,0
46637811,Age of Empires II HD The Forgotten,0.0,1,0
165216496,Counter-Strike Nexon Zombies,4.1,1,1
79319075,DC Universe Online,1.3,1,1
64787956,Defense Grid The Awakening,2.5,1,1
10253354,TransOcean The Shipping Company,0.4,1,1
194993610,Dota 2,0.2,1,1
53898495,F.E.A.R. 3,18.8,1,1
246626691,GunZ 2 The Second Duel,0.0,1,0
155673786,Sherlock Holmes Crimes and Punishments,0.0,1,0
101339059,Total War ATTILA,45.0,1,1
15701750,FlatOut 2,0.6,1,1
11373749,Crash Time II,0.0,1,0
278828072,Warface,0.0,1,0
157193017,Blockstorm,0.0,1,0
47384202,Star Wars - Jedi Knight II Jedi Outcast,1.2,1,1
29764828,Counter-Strike,1263.0,1,1
238621950,Aura Kingdom,0.0,1,0
298431593,Back to Dinosaur Island ,0.0,1,0
163669475,Hotline Miami,10.1,1,1
86912006,Coil,0.0,1,0
8585433,Chivalry Medieval Warfare,4.9,1,1
20772968,Deus Ex Invisible War,0.0,1,0
117531196,Fallout New Vegas Honest Hearts,0.0,1,0
69856757,Panzar,0.4,1,1
68809194,Left 4 Dead 2,6.7,1,1
216785107,Magicka Wizard Wars,97.0,1,1
53711793,Medal of Honor(TM) Multiplayer,0.6,1,1
156379077,Unepic,7.2,1,1
157741885,Dota 2,1.0,1,1
132748085,Team Fortress 2,89.0,1,1
26465134,Fallout New Vegas Honest Hearts,0.0,1,0
80363319,COH2 - The Western Front Armies US Forces,0.0,1,0
44482198,Fallout New Vegas Courier's Stash,0.0,1,0
138941587,Age of Empires II HD Edition,9.1,1,1
256865437,Dota 2,0.5,1,1
123483924,Loadout,0.0,1,0
91690667,Left 4 Dead 2,0.0,1,0
59825286,The Typing of The Dead Overkill,0.0,1,0
33013552,Magicka,31.0,1,1
114872913,Team Fortress 2,2.2,1,1
127344335,FreeStyle2 Street Basketball,8.7,1,1
34901647,Batman Arkham Origins -  Online Supply Drop 1,0.0,1,0
130810920,Dota 2,12.6,1,1
218918267,Test Drive Unlimited 2,1.9,1,1
10450544,DOOM II Hell on Earth,0.0,1,0
8795607,BioShock Infinite,0.0,1,0
33706322,Fallout New Vegas Courier's Stash,0.0,1,0
26465134,F.E.A.R. 3,10.9,1,1
79073449,Mount & Blade With Fire and Sword,0.0,1,0
55426012,Age of Empires II HD Edition,25.0,1,1
44472980,Anoxemia,0.0,1,0
51557405,GRID,1.0,1,1
30440303,Portal,3.1,1,1
51044834,F.E.A.R. 2 Project Origin,0.0,1,0
49630184,X-COM Interceptor,0.0,1,0
62990992,DiRT 3,1.2,1,1
209658229,Left 4 Dead 2,240.0,1,1
102154135,Total War SHOGUN 2,22.0,1,1
46028967,Battle of Empires  1914-1918,1.0,1,1
36404933,English Country Tune,0.0,1,0
26762388,Hero Academy,0.0,1,0
27117407,Half-Life Source,0.0,1,0
197904909,Fiesta Online,0.0,1,0
123800818,Sid Meier's Civilization V,0.0,1,0
30246419,OlliOlli,0.6,1,1
30739537,Deathmatch Classic,0.0,1,0
12985315,Marvel Puzzle Quest,0.1,1,1
61070572,Patch testing for Chivalry,0.0,1,0
104870123,Left 4 Dead 2,14.2,1,1
3449240,Counter-Strike,0.0,1,0
136135322,Dead Pixels,1.6,1,1
100833937,Puddle,0.4,1,1
51085779,Arma 2 Private Military Company,0.0,1,0
31669242,SC2VN - The eSports Visual Novel,3.1,1,1
65958466,God Mode,7.4,1,1
975449,Saira,0.3,1,1
150789931,PAYDAY 2,71.0,1,1
78560022,Shank,0.4,1,1
58905429,Dominique Pamplemousse,0.0,1,0
33865373,Deadly Profits,0.0,1,0
8585433,Unepic,0.0,1,0
62990992,The Few,4.7,1,1
86912006,Fiesta Online NA,0.0,1,0
101878879,Sid Meier's Civilization IV Beyond the Sword,199.0,2,1
98848653,Assassin's Creed IV Black Flag,9.9,1,1
64973908,Saints Row IV,37.0,1,1
110194091,SEGA Genesis & Mega Drive Classics,52.0,1,1
9128105,Need for Speed Hot Pursuit,10.3,1,1
119310413,Quake II The Reckoning,0.0,1,0
10253354,BioShock,0.0,1,0
252024637,FreeStyle2 Street Basketball,0.0,1,0
62545742,Call of Duty Black Ops - Multiplayer,314.0,1,1
71870712,Half-Life 2 Deathmatch,0.2,1,1
297620161,Tom Clancy's Ghost Recon Phantoms - NA,0.7,1,1
137508279,Half-Life 2,15.1,1,1
217391754,Super Monday Night Combat,0.0,1,0
27029121,Day of Defeat Source,0.1,1,1
210744685,Deathmatch Classic,0.0,1,0
33282871,Darkest Hour Europe '44-'45,1.3,1,1
48798067,Europa Universalis IV,136.0,1,1
31669242,Thief Gold,0.0,1,0
175918089,Wolfenstein The New Order,21.0,1,1
36546868,Killing Floor,42.0,1,1
176771895,Warframe,0.0,1,0
43684632,DayZ,7.3,1,1
62990992,And Yet It Moves,0.0,1,0
58931437,Alien Breed 2 Assault,0.0,1,0
82287546,Saints Row 2,10.0,1,1
20366600,Doctor Who The Eternity Clock,0.6,1,1
65350586,RAGE,26.0,1,1
210576042,Monaco,0.2,1,1
64060101,Loadout,0.0,1,0
170485590,DmC Devil May Cry,4.3,1,1
294620986,Unturned,22.0,1,1
197724494,Unturned,0.0,1,0
58297398,Garry's Mod,29.0,1,1
106592046,Team Fortress 2,1.8,1,1
11161178,The Evil Within,0.0,1,0
975449,Viscera Cleanup Detail Shadow Warrior,0.0,1,0
26465134,Tribes Ascend,0.0,1,0
199628395,How to Survive,3.5,1,1
151015947,Left 4 Dead,0.3,1,1
54826284,Half-Life 2,0.0,1,0
104159428,Total War ROME II - Emperor Edition,28.0,1,1
172666220,Garry's Mod,135.0,1,1
189125890,Football Manager 2016 Demo,5.9,1,1
115037563,Borderlands,14.7,1,1
126269125,PAYDAY 2,10.2,1,1
155963474,NBA 2K15,229.0,1,1
24555705,Half-Life Opposing Force,0.0,1,0
122026623,Saints Row The Third,0.1,1,1
82156706,Defiance,0.6,1,1
191792074,Dead Island Epidemic,0.0,1,0
196231194,Dead Island Epidemic,0.7,1,1
186642906,Saviors,0.0,1,0
64023574,Total War SHOGUN 2,114.0,1,1
67965357,Free to Play,0.0,1,0
138941587,Doorways Prelude,2.7,1,1
21406272,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
129862640,Dota 2,50.0,1,1
138129129,Dota 2,1335.0,1,1
163415496,Aura Kingdom,0.0,1,0
296139952,Team Fortress 2,0.6,1,1
73495968,Darksiders,0.6,1,1
22301321,Mafia II,12.1,1,1
51941260,Aliens vs. Predator,13.4,1,1
66596291,Insurgency Modern Infantry Combat,3.8,1,1
88410966,Dota 2,0.2,1,1
57770056,Company of Heroes (New Steam Version),0.0,1,0
146007471,Realm of the Mad God,1.4,1,1
188631532,Divine Souls,0.0,1,0
154296520,A.V.A - Alliance of Valiant Arms,0.0,1,0
62990992,Rome Total War,1.0,1,1
251614857,Tom Clancy's Ghost Recon Phantoms - NA,1.3,1,1
55975168,Borderlands DLC Mad Moxxi's Underdome Riot,0.0,1,0
24721232,Scribblenauts Unlimited,0.0,1,0
55367062,Dungeon Siege 2,0.0,1,0
2753525,Warframe,32.0,1,1
126522515,Tribes Ascend,0.4,1,1
162288536,Arma 3 Helicopters,0.0,1,0
92593907,Unturned,21.0,1,1
12610800,Stronghold Crusader HD,1.3,1,1
10599862,Football Manager 2015,144.0,1,1
181344998,Half-Life 2 Episode One,0.0,1,0
36502549,Sacred Citadel,11.0,1,1
66950079,Euro Truck Simulator 2 - Going East!,0.0,1,0
48525807,Red Faction Guerrilla Steam Edition,6.8,1,1
120523185,Solar 2,1.6,1,1
40212239,Just Cause 2,19.3,1,1
58345543,Deus Ex Game of the Year Edition,0.7,1,1
174061897,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.0,1,0
204795948,CrimeCraft GangWars,0.0,1,0
140825164,BLOCKADE 3D,0.2,1,1
284019534,Arma 3,3.6,1,1
148362155,Sniper Ghost Warrior 2,3.0,1,1
230944154,Dungeons & Dragons Online,0.0,1,0
51085779,Star Wars Empire at War Gold,26.0,1,1
21061921,A Valley Without Wind 2,0.0,1,0
113752996,Robocraft,0.2,1,1
264626784,Far Cry 3,11.9,1,1
72842694,Sonic Generations,1.7,1,1
132593770,Spintires,0.7,1,1
161772384,Quake Live,0.0,1,0
90272527,Euro Truck Simulator 2 - Going East!,0.0,1,0
20772968,Age of Empires II HD Edition,2.5,1,1
85673716,Insanely Twisted Shadow Planet,2.2,1,1
26465134,Deus Ex Human Revolution,9.8,1,1
142793906,Legend of Grimrock,0.0,1,0
76296787,Starbound,10.3,1,1
24919113,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
49228258,Far Cry,3.4,1,1
92914917,Age of Empires II HD Edition,1.7,1,1
11403772,To the Moon,0.9,1,1
82263745,Counter-Strike Condition Zero,1.0,1,1
40080833,Football Manager 2015,862.0,1,1
180901075,Commander Conquest of the Americas Gold,0.0,1,0
86041729,Company of Heroes Opposing Fronts,0.0,1,0
24721232,Runespell Overture,1.3,1,1
